313760105000201	313760115000005	10907

313760105000201	313760115000006	14194

313760105000201	313760115000007	13132

313760105000201	313760115000015	8892

313760105000235	313760105000010	4156

313760105000235	313760105000013	4116

313760105000235	313760105000048	8387

313760105000235	313760105000050	4024

313760105000235	313760105000058	2519

313760105000235	313760105000076	3466

313760105000235	313760105000102	4023

313760105000235	313760105000122	479

313760105000235	313760105000125	903

313760105000235	313760105000132	2006

313760105000235	313760105000135	3378

313760105000235	313760105000139	5029

313760105000235	313760105000145	6478

313760105000235	313760105000146	8130

313760105000235	313760105000152	8247

313760105000235	313760105000168	2059

313760105000235	313760105000172	3114

313760105000235	313760105000186	4918

313760105000235	313760105000201	3652

313760105000235	313760105000226	4580

313760105000235	313760105000229	4887

313760105000235	313760105000230	2923

313760105000235	313760105000231	3106

313760105000235	313760105000235	0

313760105000235	313760105000239	3489

313760105000235	313760105000257	3863

313760105000235	313760105000259	2973

313760105000235	313760105000264	7050

313760105000235	313760105000272	4110

313760105000235	313760105000273	4219

313760105000235	313760105000280	7745

313760105000235	313760114000002	8139

313760105000235	313760114000007	8350

313760105000235	313760114000008	7838

313760105000235	313760114000009	7218

313760105000235	313760114000010	10767

313760105000235	313760115000005	7262

313760105000235	313760115000006	10804

313760105000235	313760115000007	10300

313760105000235	313760115000015	5414

313760105000239	313760105000010	1349

313760105000239	313760105000013	2087

313760105000239	313760105000048	5185

313760105000239	313760105000050	6825

313760105000239	313760105000058	5913

313760105000239	313760105000076	723

313760105000239	313760105000102	4272

313760105000239	313760105000122	3359

313760105000239	313760105000125	2642

313760105000239	313760105000132	2423

313760105000239	313760105000135	4039

313760105000239	313760105000139	5274

313760105000239	313760105000145	4096

313760105000239	313760105000146	4701

313760105000239	313760105000152	7773

313760105000239	313760105000168	1924

313760105000239	313760105000172	6257

313760105000239	313760105000186	5078

313760105000239	313760105000201	3528

313760105000239	313760105000226	4052

313760105000239	313760105000229	4256

313760105000239	313760105000230	6228

313760105000239	313760105000231	6485

313760105000239	313760105000235	3489

313760105000239	313760105000239	0

313760105000239	313760105000257	550

313760105000239	313760105000259	1934

313760105000239	313760105000264	4430

313760105000239	313760105000272	5908

313760105000239	313760105000273	6125

313760105000239	313760105000280	6096

313760105000239	313760114000002	6927

313760105000239	313760114000007	6438

313760105000239	313760114000008	6011

313760105000239	313760114000009	5129

313760105000239	313760114000010	8414

313760105000239	313760115000005	9357

313760105000239	313760115000006	11676

313760105000239	313760115000007	10023

313760105000239	313760115000015	6834

313760105000259	313760105000010	3268

313760105000259	313760105000013	3884

313760105000259	313760105000048	6950

313760105000259	313760105000050	6931

313760105000259	313760105000058	5456

313760105000259	313760105000076	2535

313760105000259	313760105000102	5497

313760105000259	313760105000122	2604

313760105000259	313760105000125	2507

313760105000259	313760105000132	1037

313760105000259	313760105000135	2123

313760105000259	313760105000139	3370

313760105000259	313760105000145	6026

313760105000259	313760105000146	5597

313760105000259	313760105000152	6110

313760105000259	313760105000168	948

313760105000259	313760105000172	4957

313760105000259	313760105000186	3180

313760105000259	313760105000201	4820

313760105000259	313760105000226	2257

313760105000259	313760105000229	2511

313760105000259	313760105000230	5887

313760105000259	313760105000231	6042

313760105000259	313760105000235	2973

313760105000259	313760105000239	1934

313760105000259	313760105000257	2480

313760105000259	313760105000259	0

313760105000259	313760105000264	4084

313760105000259	313760105000272	6567

313760105000259	313760105000273	6739

313760105000259	313760105000280	4956

313760105000259	313760114000002	8725

313760105000259	313760114000007	8347

313760105000259	313760114000008	7905

313760105000259	313760114000009	7045

313760105000259	313760114000010	10347

313760105000259	313760115000005	7499

313760105000259	313760115000006	9768

313760105000259	313760115000007	8333

313760105000259	313760115000015	4919

313760105000264	313760105000010	5307

313760105000264	313760105000013	6224

313760105000264	313760105000048	6507

313760105000264	313760105000050	10937

313760105000264	313760105000058	9539

313760105000264	313760105000076	5082

313760105000264	313760105000102	8686

