#############################################################################
# Project CNPq: Increasing PHC with team sizing
# Author: João Flávio de Freitas Almeida <joao.flavio@dep.ufmg.br>
# LEPOINT: Laboratório de Estudos em Planejamento de Operações Integradas
# Departamento de Engenharia de Produção
# Universidade Federal de Minas Gerais - Escola de Engenharia
#############################################################################
# Health Care Facility Location Problem: Considering fixed facilities,
# choose intermediate facilities according a criteria that improve service
# quality. Consider health care teams.
#############################################################################
# glpsol -m aps.mod -d LS.dat --cuts

#############################################################################
# DADOS REFERENTES AO MUNICIPIO DE: 
# Lagoa Santa 
#############################################################################
data;
# Distance matrix between same-level facilities (for team transfer) 
# {EL[1], L[1]} default 0; # Distance between L1 facilities (min)  
param DL1 := 
3137605324912 CLU_5652 2781 
3137605324912 CLU_5653 6141 
3137602116588 3137605402034 4084 
3137602116588 3137602116553 3166 
3137602116588 3137605324920 4995 
3137602116588 3137605324912 466 
3137602116588 3137602116588 0 
3137602116588 3137605402417 918 
3137602116588 3137602117363 3495 
3137602116588 3137605324904 466 
3137602116588 3137602116537 3495 
3137602116588 3137602116545 4182 
3137602116588 3137605402425 1916 
3137602116588 3137602116561 3115 
3137602116588 3137604334663 1710 
3137602116588 3137609342923 2147 
3137602116588 CLU_5616 2147 
3137602116588 CLU_5620 1916 
3137602116588 CLU_5623 4182 
3137602116588 CLU_5624 4098 
3137602116588 CLU_5626 3166 
3137602116588 CLU_5627 3832 
3137602116588 CLU_5629 2697 
3137602116588 CLU_5637 6519 
3137602116588 CLU_5644 3588 
3137602116588 CLU_5645 3357 
3137602116588 CLU_5649 1710 
3137602116588 CLU_5650 5632 
3137602116588 CLU_5652 2408 
3137602116588 CLU_5653 6198 
3137605402417 3137605402034 4599 
3137605402417 3137602116553 3505 
3137605402417 3137605324920 5796 
3137605402417 3137605324912 1062 
3137605402417 3137602116588 918 
3137605402417 3137605402417 0 
3137605402417 3137602117363 2659 
3137605402417 3137605324904 1062 
3137605402417 3137602116537 2659 
3137605402417 3137602116545 4870 
3137605402417 3137605402425 2830 
3137605402417 3137602116561 3250 
3137605402417 3137604334663 999 
3137605402417 3137609342923 2147 
3137605402417 CLU_5616 2147 
3137605402417 CLU_5620 2830 
3137605402417 CLU_5623 4870 
3137605402417 CLU_5624 4899 
3137605402417 CLU_5626 3505 
3137605402417 CLU_5627 4146 
3137605402417 CLU_5629 3405 
3137605402417 CLU_5637 6909 
3137605402417 CLU_5644 2670 
3137605402417 CLU_5645 2439 
3137605402417 CLU_5649 999 
3137605402417 CLU_5650 6546 
3137605402417 CLU_5652 3036 
3137605402417 CLU_5653 5309 
3137602117363 3137605402034 7127 
3137602117363 3137602116553 5919 
3137602117363 3137605324920 8456 
3137602117363 3137605324912 3721 
3137602117363 3137602116588 3495 
3137602117363 3137605402417 2659 
3137602117363 3137602117363 0 
3137602117363 3137605324904 3721 
3137602117363 3137602116537 0 
3137602117363 3137602116545 7506 
3137602117363 3137605402425 5259 
3137602117363 3137602116561 5464 
3137602117363 3137604334663 2714 
3137602117363 3137609342923 4374 
3137602117363 CLU_5616 4374 
3137602117363 CLU_5620 5259 
3137602117363 CLU_5623 7506 
3137602117363 CLU_5624 6786 
3137602117363 CLU_5626 5919 
3137602117363 CLU_5627 6497 
3137602117363 CLU_5629 6057 
3137602117363 CLU_5637 9254 
3137602117363 CLU_5644 1333 
3137602117363 CLU_5645 1332 
3137602117363 CLU_5649 2714 
3137602117363 CLU_5650 9055 
3137602117363 CLU_5652 4712 
3137602117363 CLU_5653 3878 
3137605324904 3137605402034 3665 
3137605324904 3137602116553 2707 
3137605324904 3137605324920 4735 
3137605324904 3137605324912 0 
3137605324904 3137602116588 466 
3137605324904 3137605402417 1062 
3137605324904 3137602117363 3721 
3137605324904 3137605324904 0 
3137605324904 3137602116537 3721 
3137605324904 3137602116545 3836 
3137605324904 3137605402425 1995 
3137605324904 3137602116561 2650 
3137605324904 3137604334663 1580 
3137605324904 3137609342923 1705 
3137605324904 CLU_5616 1705 
3137605324904 CLU_5620 1995 
3137605324904 CLU_5623 3836 
3137605324904 CLU_5624 4336 
3137605324904 CLU_5626 2707 
3137605324904 CLU_5627 3372 
3137605324904 CLU_5629 2359 
3137605324904 CLU_5637 6075 
3137605324904 CLU_5644 3651 
3137605324904 CLU_5645 3416 
3137605324904 CLU_5649 1580 
3137605324904 CLU_5650 5563 
3137605324904 CLU_5652 2781 
3137605324904 CLU_5653 6141 
3137602116537 3137605402034 7127 
3137602116537 3137602116553 5919 
3137602116537 3137605324920 8456 
3137602116537 3137605324912 3721 
3137602116537 3137602116588 3495 
3137602116537 3137605402417 2659 
3137602116537 3137602117363 0 
3137602116537 3137605324904 3721 
3137602116537 3137602116537 0 
3137602116537 3137602116545 7506 
3137602116537 3137605402425 5259 
3137602116537 3137602116561 5464 
3137602116537 3137604334663 2714 
3137602116537 3137609342923 4374 
3137602116537 CLU_5616 4374 
3137602116537 CLU_5620 5259 
3137602116537 CLU_5623 7506 
3137602116537 CLU_5624 6786 
3137602116537 CLU_5626 5919 
3137602116537 CLU_5627 6497 
3137602116537 CLU_5629 6057 
3137602116537 CLU_5637 9254 
3137602116537 CLU_5644 1333 
3137602116537 CLU_5645 1332 
3137602116537 CLU_5649 2714 
3137602116537 CLU_5650 9055 
3137602116537 CLU_5652 4712 
3137602116537 CLU_5653 3878 
3137602116545 3137605402034 1126 
3137602116545 3137602116553 2158 
3137602116545 3137605324920 1362 
3137602116545 3137605324912 3836 
3137602116545 3137602116588 4182 
3137602116545 3137605402417 4870 
3137602116545 3137602117363 7506 
3137602116545 3137605324904 3836 
3137602116545 3137602116537 7506 
3137602116545 3137602116545 0 
3137602116545 3137605402425 3388 
3137602116545 3137602116561 2922 
3137602116545 3137604334663 4941 
3137602116545 3137609342923 3502 
3137602116545 CLU_5616 3502 
3137602116545 CLU_5620 3388 
3137602116545 CLU_5623 0 
3137602116545 CLU_5624 5202 
3137602116545 CLU_5626 2158 
3137602116545 CLU_5627 2153 
3137602116545 CLU_5629 1485 
3137602116545 CLU_5637 3127 
3137602116545 CLU_5644 7157 
3137602116545 CLU_5645 6931 
3137602116545 CLU_5649 4941 
3137602116545 CLU_5650 3564 
3137602116545 CLU_5652 5173 
3137602116545 CLU_5653 9084 
3137605402425 3137605402034 3822 
3137605402425 3137602116553 3501 
3137605402425 3137605324920 3711 
3137605402425 3137605324912 1995 
3137605402425 3137602116588 1916 
3137605402425 3137605402417 2830 
3137605402425 3137602117363 5259 
3137605402425 3137605324904 1995 
3137605402425 3137602116537 5259 
3137605402425 3137602116545 3388 
3137605402425 3137605402425 0 
3137605402425 3137602116561 3854 
3137605402425 3137604334663 3566 
3137605402425 3137609342923 3324 
3137605402425 CLU_5616 3324 
3137605402425 CLU_5620 0 
3137605402425 CLU_5623 3388 
3137605402425 CLU_5624 2496 
3137605402425 CLU_5626 3501 
3137605402425 CLU_5627 4090 
3137605402425 CLU_5629 2164 
3137605402425 CLU_5637 6328 
3137605402425 CLU_5644 5496 
3137605402425 CLU_5645 5266 
3137605402425 CLU_5649 3566 
3137605402425 CLU_5650 3797 
3137605402425 CLU_5652 1784 
3137605402425 CLU_5653 8106 
3137602116561 3137605402034 2015 
3137602116561 3137602116553 763 
3137602116561 3137605324920 4263 
3137602116561 3137605324912 2650 
3137602116561 3137602116588 3115 
3137602116561 3137605402417 3250 
3137602116561 3137602117363 5464 
3137602116561 3137605324904 2650 
3137602116561 3137602116537 5464 
3137602116561 3137602116545 2922 
3137602116561 3137605402425 3854 
3137602116561 3137602116561 0 
3137602116561 3137604334663 2760 
3137602116561 3137609342923 1120 
3137602116561 CLU_5616 1120 
3137602116561 CLU_5620 3854 
3137602116561 CLU_5623 2922 
3137602116561 CLU_5624 6330 
3137602116561 CLU_5626 763 
3137602116561 CLU_5627 1083 
3137602116561 CLU_5629 2230 
3137602116561 CLU_5637 3791 
3137602116561 CLU_5644 4741 
3137602116561 CLU_5645 4542 
3137602116561 CLU_5649 2760 
3137602116561 CLU_5650 6118 
3137602116561 CLU_5652 5260 
3137602116561 CLU_5653 6259 
3137604334663 3137605402034 4445 
3137604334663 3137602116553 3211 
3137604334663 3137605324920 6034 
3137604334663 3137605324912 1580 
3137604334663 3137602116588 1710 
3137604334663 3137605402417 999 
3137604334663 3137602117363 2714 
3137604334663 3137605324904 1580 
3137604334663 3137602116537 2714 
3137604334663 3137602116545 4941 
3137604334663 3137605402425 3566 
3137604334663 3137602116561 2760 
3137604334663 3137604334663 0 
3137604334663 3137609342923 1660 
3137604334663 CLU_5616 1660 
3137604334663 CLU_5620 3566 
3137604334663 CLU_5623 4941 
3137604334663 CLU_5624 5805 
3137604334663 CLU_5626 3211 
3137604334663 CLU_5627 3783 
3137604334663 CLU_5629 3577 
3137604334663 CLU_5637 6543 
3137604334663 CLU_5644 2223 
3137604334663 CLU_5645 1993 
3137604334663 CLU_5649 0 
3137604334663 CLU_5650 7106 
3137604334663 CLU_5652 4014 
3137604334663 CLU_5653 4564 
3137609342923 3137605402034 2845 
3137609342923 3137602116553 1569 
3137609342923 3137605324920 4735 
3137609342923 3137605324912 1705 
3137609342923 3137602116588 2147 
3137609342923 3137605402417 2147 
3137609342923 3137602117363 4374 
3137609342923 3137605324904 1705 
3137609342923 3137602116537 4374 
3137609342923 3137602116545 3502 
3137609342923 3137605402425 3324 
3137609342923 3137602116561 1120 
3137609342923 3137604334663 1660 
3137609342923 3137609342923 0 
3137609342923 CLU_5616 0 
3137609342923 CLU_5620 3324 
3137609342923 CLU_5623 3502 
3137609342923 CLU_5624 5811 
3137609342923 CLU_5626 1569 
3137609342923 CLU_5627 2123 
3137609342923 CLU_5629 2359 
3137609342923 CLU_5637 4885 
3137609342923 CLU_5644 3751 
3137609342923 CLU_5645 3539 
3137609342923 CLU_5649 1660 
3137609342923 CLU_5650 6233 
3137609342923 CLU_5652 4461 
3137609342923 CLU_5653 5602 
;

param D0_1 := 
CLU_10096 3137605402034 5665 
CLU_10096 3137602116553 5772 
CLU_10096 3137605324920 4349 
CLU_10096 3137605324912 4527 
CLU_10096 3137602116588 4356 
CLU_10096 3137605402417 5214 
CLU_10096 3137602117363 7280 
CLU_10096 3137605324904 4527 
CLU_10096 3137602116537 7280 
CLU_10096 3137602116545 4817 
CLU_10096 3137605402425 2566 
CLU_10096 3137602116561 6265 
CLU_10096 3137604334663 6061 
CLU_10096 3137609342923 5868 
CLU_10096 CLU_5616 5868 
CLU_10096 CLU_5620 2566 
CLU_10096 CLU_5623 4817 
CLU_10096 CLU_5624 725 
CLU_10096 CLU_5626 5772 
CLU_10096 CLU_5627 6256 
CLU_10096 CLU_5629 4201 
CLU_10096 CLU_5637 7941 
CLU_10096 CLU_5644 7792 
CLU_10096 CLU_5645 7575 
CLU_10096 CLU_5649 6061 
CLU_10096 CLU_5650 2823 
CLU_10096 CLU_5652 2616 
CLU_10096 CLU_5653 10519 
CLU_5616 3137605402034 2845 
CLU_5616 3137602116553 1569 
CLU_5616 3137605324920 4735 
CLU_5616 3137605324912 1705 
CLU_5616 3137602116588 2147 
CLU_5616 3137605402417 2147 
CLU_5616 3137602117363 4374 
CLU_5616 3137605324904 1705 
CLU_5616 3137602116537 4374 
CLU_5616 3137602116545 3502 
CLU_5616 3137605402425 3324 
CLU_5616 3137602116561 1120 
CLU_5616 3137604334663 1660 
CLU_5616 3137609342923 0 
CLU_5616 CLU_5616 0 
CLU_5616 CLU_5620 3324 
CLU_5616 CLU_5623 3502 
CLU_5616 CLU_5624 5811 
CLU_5616 CLU_5626 1569 
CLU_5616 CLU_5627 2123 
CLU_5616 CLU_5629 2359 
CLU_5616 CLU_5637 4885 
CLU_5616 CLU_5644 3751 
CLU_5616 CLU_5645 3539 
CLU_5616 CLU_5649 1660 
CLU_5616 CLU_5650 6233 
CLU_5616 CLU_5652 4461 
CLU_5616 CLU_5653 5602 
CLU_5617 3137605402034 2104 
CLU_5617 3137602116553 833 
CLU_5617 3137605324920 4087 
CLU_5617 3137605324912 2044 
CLU_5617 3137602116588 2511 
CLU_5617 3137605402417 2728 
CLU_5617 3137602117363 5089 
CLU_5617 3137605324904 2044 
CLU_5617 3137602116537 5089 
CLU_5617 3137602116545 2810 
CLU_5617 3137605402425 3254 
CLU_5617 3137602116561 627 
CLU_5617 3137604334663 2378 
CLU_5617 3137609342923 741 
CLU_5617 CLU_5616 741 
CLU_5617 CLU_5620 3254 
CLU_5617 CLU_5623 2810 
CLU_5617 CLU_5624 5742 
CLU_5617 CLU_5626 833 
CLU_5617 CLU_5627 1427 
CLU_5617 CLU_5629 1829 
CLU_5617 CLU_5637 4200 
CLU_5617 CLU_5644 4493 
CLU_5617 CLU_5645 4280 
CLU_5617 CLU_5649 2378 
CLU_5617 CLU_5650 5754 
CLU_5617 CLU_5652 4633 
CLU_5617 CLU_5653 6273 
CLU_5618 3137605402034 0 
CLU_5618 3137602116553 1301 
CLU_5618 3137605324920 2462 
CLU_5618 3137605324912 3665 
CLU_5618 3137602116588 4084 
CLU_5618 3137605402417 4599 
CLU_5618 3137602117363 7127 
CLU_5618 3137605324904 3665 
CLU_5618 3137602116537 7127 
CLU_5618 3137602116545 1126 
CLU_5618 3137605402425 3822 
CLU_5618 3137602116561 2015 
CLU_5618 3137604334663 4445 
CLU_5618 3137609342923 2845 
CLU_5618 CLU_5616 2845 
CLU_5618 CLU_5620 3822 
CLU_5618 CLU_5623 1126 
CLU_5618 CLU_5624 5957 
CLU_5618 CLU_5626 1301 
CLU_5618 CLU_5627 1075 
CLU_5618 CLU_5629 1658 
CLU_5618 CLU_5637 2523 
CLU_5618 CLU_5644 6596 
CLU_5618 CLU_5645 6381 
CLU_5618 CLU_5649 4445 
CLU_5618 CLU_5650 4677 
CLU_5618 CLU_5652 5564 
CLU_5618 CLU_5653 8273 
CLU_5619 3137605402034 2914 
CLU_5619 3137602116553 2633 
CLU_5619 3137605324920 3102 
CLU_5619 3137605324912 1821 
CLU_5619 3137602116588 1962 
CLU_5619 3137605402417 2844 
CLU_5619 3137602117363 5457 
CLU_5619 3137605324904 1821 
CLU_5619 3137602116537 5457 
CLU_5619 3137602116545 2559 
CLU_5619 3137605402425 911 
CLU_5619 3137602116561 3061 
CLU_5619 3137604334663 3356 
CLU_5619 3137609342923 2713 
CLU_5619 CLU_5616 2713 
CLU_5619 CLU_5620 911 
CLU_5619 CLU_5623 2559 
CLU_5619 CLU_5624 3282 
CLU_5619 CLU_5626 2633 
CLU_5619 CLU_5627 3199 
CLU_5619 CLU_5629 1256 
CLU_5619 CLU_5637 5427 
CLU_5619 CLU_5644 5472 
CLU_5619 CLU_5645 5237 
CLU_5619 CLU_5649 3356 
CLU_5619 CLU_5650 3751 
CLU_5619 CLU_5652 2660 
CLU_5619 CLU_5653 7910 
CLU_5620 3137605402034 3822 
CLU_5620 3137602116553 3501 
CLU_5620 3137605324920 3711 
CLU_5620 3137605324912 1995 
CLU_5620 3137602116588 1916 
CLU_5620 3137605402417 2830 
CLU_5620 3137602117363 5259 
CLU_5620 3137605324904 1995 
CLU_5620 3137602116537 5259 
CLU_5620 3137602116545 3388 
CLU_5620 3137605402425 0 
CLU_5620 3137602116561 3854 
CLU_5620 3137604334663 3566 
CLU_5620 3137609342923 3324 
CLU_5620 CLU_5616 3324 
CLU_5620 CLU_5620 0 
CLU_5620 CLU_5623 3388 
CLU_5620 CLU_5624 2496 
CLU_5620 CLU_5626 3501 
CLU_5620 CLU_5627 4090 
CLU_5620 CLU_5629 2164 
CLU_5620 CLU_5637 6328 
CLU_5620 CLU_5644 5496 
CLU_5620 CLU_5645 5266 
CLU_5620 CLU_5649 3566 
CLU_5620 CLU_5650 3797 
CLU_5620 CLU_5652 1784 
CLU_5620 CLU_5653 8106 
CLU_5621 3137605402034 3665 
CLU_5621 3137602116553 2707 
CLU_5621 3137605324920 4735 
CLU_5621 3137605324912 0 
CLU_5621 3137602116588 466 
CLU_5621 3137605402417 1062 
CLU_5621 3137602117363 3721 
CLU_5621 3137605324904 0 
CLU_5621 3137602116537 3721 
CLU_5621 3137602116545 3836 
CLU_5621 3137605402425 1995 
CLU_5621 3137602116561 2650 
CLU_5621 3137604334663 1580 
CLU_5621 3137609342923 1705 
CLU_5621 CLU_5616 1705 
CLU_5621 CLU_5620 1995 
CLU_5621 CLU_5623 3836 
CLU_5621 CLU_5624 4336 
CLU_5621 CLU_5626 2707 
CLU_5621 CLU_5627 3372 
CLU_5621 CLU_5629 2359 
CLU_5621 CLU_5637 6075 
CLU_5621 CLU_5644 3651 
CLU_5621 CLU_5645 3416 
CLU_5621 CLU_5649 1580 
CLU_5621 CLU_5650 5563 
CLU_5621 CLU_5652 2781 
CLU_5621 CLU_5653 6141 
CLU_5622 3137605402034 7296 
CLU_5622 3137602116553 6045 
CLU_5622 3137605324920 8790 
CLU_5622 3137605324912 4078 
CLU_5622 3137602116588 3916 
CLU_5622 3137605402417 3026 
CLU_5622 3137602117363 692 
CLU_5622 3137605324904 4078 
CLU_5622 3137602116537 692 
CLU_5622 3137602116545 7768 
CLU_5622 3137605402425 5754 
CLU_5622 3137602116561 5520 
CLU_5622 3137604334663 2852 
CLU_5622 3137609342923 4477 
CLU_5622 CLU_5616 4477 
CLU_5622 CLU_5620 5754 
CLU_5622 CLU_5623 7768 
CLU_5622 CLU_5624 7405 
CLU_5622 CLU_5626 6045 
CLU_5622 CLU_5627 6583 
CLU_5622 CLU_5629 6354 
CLU_5622 CLU_5637 9302 
CLU_5622 CLU_5644 917 
CLU_5622 CLU_5645 1034 
CLU_5622 CLU_5649 2852 
CLU_5622 CLU_5650 9534 
CLU_5622 CLU_5652 5337 
CLU_5622 CLU_5653 3196 
CLU_5623 3137605402034 1126 
CLU_5623 3137602116553 2158 
CLU_5623 3137605324920 1362 
CLU_5623 3137605324912 3836 
CLU_5623 3137602116588 4182 
CLU_5623 3137605402417 4870 
CLU_5623 3137602117363 7506 
CLU_5623 3137605324904 3836 
CLU_5623 3137602116537 7506 
CLU_5623 3137602116545 0 
CLU_5623 3137605402425 3388 
CLU_5623 3137602116561 2922 
CLU_5623 3137604334663 4941 
CLU_5623 3137609342923 3502 
CLU_5623 CLU_5616 3502 
CLU_5623 CLU_5620 3388 
CLU_5623 CLU_5623 0 
CLU_5623 CLU_5624 5202 
CLU_5623 CLU_5626 2158 
CLU_5623 CLU_5627 2153 
CLU_5623 CLU_5629 1485 
CLU_5623 CLU_5637 3127 
CLU_5623 CLU_5644 7157 
CLU_5623 CLU_5645 6931 
CLU_5623 CLU_5649 4941 
CLU_5623 CLU_5650 3564 
CLU_5623 CLU_5652 5173 
CLU_5623 CLU_5653 9084 
CLU_5624 3137605402034 5957 
CLU_5624 3137602116553 5909 
CLU_5624 3137605324920 4886 
CLU_5624 3137605324912 4336 
CLU_5624 3137602116588 4098 
CLU_5624 3137605402417 4899 
CLU_5624 3137602117363 6786 
CLU_5624 3137605324904 4336 
CLU_5624 3137602116537 6786 
CLU_5624 3137602116545 5202 
CLU_5624 3137605402425 2496 
CLU_5624 3137602116561 6330 
CLU_5624 3137604334663 5805 
CLU_5624 3137609342923 5811 
CLU_5624 CLU_5616 5811 
CLU_5624 CLU_5620 2496 
CLU_5624 CLU_5623 5202 
CLU_5624 CLU_5624 0 
CLU_5624 CLU_5626 5909 
CLU_5624 CLU_5627 6443 
CLU_5624 CLU_5629 4400 
CLU_5624 CLU_5637 8325 
CLU_5624 CLU_5644 7393 
CLU_5624 CLU_5645 7184 
CLU_5624 CLU_5649 5805 
CLU_5624 CLU_5650 3530 
CLU_5624 CLU_5652 2074 
CLU_5624 CLU_5653 10165 
CLU_5625 3137605402034 7919 
CLU_5625 3137602116553 6656 
CLU_5625 3137605324920 9452 
CLU_5625 3137605324912 4746 
CLU_5625 3137602116588 4585 
CLU_5625 3137605402417 3695 
CLU_5625 3137602117363 1229 
CLU_5625 3137605324904 4746 
CLU_5625 3137602116537 1229 
CLU_5625 3137602116545 8418 
CLU_5625 3137605402425 6416 
CLU_5625 3137602116561 6104 
CLU_5625 3137604334663 3487 
CLU_5625 3137609342923 5086 
CLU_5625 CLU_5616 5086 
CLU_5625 CLU_5620 6416 
CLU_5625 CLU_5623 8418 
CLU_5625 CLU_5624 8014 
CLU_5625 CLU_5626 6656 
CLU_5625 CLU_5627 7177 
CLU_5625 CLU_5629 7013 
CLU_5625 CLU_5637 9871 
CLU_5625 CLU_5644 1378 
CLU_5625 CLU_5645 1562 
CLU_5625 CLU_5649 3487 
CLU_5625 CLU_5650 10200 
CLU_5625 CLU_5652 5941 
CLU_5625 CLU_5653 2937 
CLU_5626 3137605402034 1301 
CLU_5626 3137602116553 0 
CLU_5626 3137605324920 3500 
CLU_5626 3137605324912 2707 
CLU_5626 3137602116588 3166 
CLU_5626 3137605402417 3505 
CLU_5626 3137602117363 5919 
CLU_5626 3137605324904 2707 
CLU_5626 3137602116537 5919 
CLU_5626 3137602116545 2158 
CLU_5626 3137605402425 3501 
CLU_5626 3137602116561 763 
CLU_5626 3137604334663 3211 
CLU_5626 3137609342923 1569 
CLU_5626 CLU_5616 1569 
CLU_5626 CLU_5620 3501 
CLU_5626 CLU_5623 2158 
CLU_5626 CLU_5624 5909 
CLU_5626 CLU_5626 0 
CLU_5626 CLU_5627 666 
CLU_5626 CLU_5629 1605 
CLU_5626 CLU_5637 3404 
CLU_5626 CLU_5644 5317 
CLU_5626 CLU_5645 5107 
CLU_5626 CLU_5649 3211 
CLU_5626 CLU_5650 5410 
CLU_5626 CLU_5652 5067 
CLU_5626 CLU_5653 6986 
CLU_5627 3137605402034 1075 
CLU_5627 3137602116553 666 
CLU_5627 3137605324920 3513 
CLU_5627 3137605324912 3372 
CLU_5627 3137602116588 3832 
CLU_5627 3137605402417 4146 
CLU_5627 3137602117363 6497 
CLU_5627 3137605324904 3372 
CLU_5627 3137602116537 6497 
CLU_5627 3137602116545 2153 
CLU_5627 3137605402425 4090 
CLU_5627 3137602116561 1083 
CLU_5627 3137604334663 3783 
CLU_5627 3137609342923 2123 
CLU_5627 CLU_5616 2123 
CLU_5627 CLU_5620 4090 
CLU_5627 CLU_5623 2153 
CLU_5627 CLU_5624 6443 
CLU_5627 CLU_5626 666 
CLU_5627 CLU_5627 0 
CLU_5627 CLU_5629 2055 
CLU_5627 CLU_5637 2772 
CLU_5627 CLU_5644 5818 
CLU_5627 CLU_5645 5617 
CLU_5627 CLU_5649 3783 
CLU_5627 CLU_5650 5624 
CLU_5627 CLU_5652 5702 
CLU_5627 CLU_5653 7292 
CLU_5628 3137605402034 856 
CLU_5628 3137602116553 1727 
CLU_5628 3137605324920 2995 
CLU_5628 3137605324912 4353 
CLU_5628 3137602116588 4794 
CLU_5628 3137605402417 5217 
CLU_5628 3137602117363 7642 
CLU_5628 3137605324904 4353 
CLU_5628 3137602116537 7642 
CLU_5628 3137602116545 1802 
CLU_5628 3137605402425 4669 
CLU_5628 3137602116561 2254 
CLU_5628 3137604334663 4930 
CLU_5628 3137609342923 3275 
CLU_5628 CLU_5616 3275 
CLU_5628 CLU_5620 4669 
CLU_5628 CLU_5623 1802 
CLU_5628 CLU_5624 6810 
CLU_5628 CLU_5626 1727 
CLU_5628 CLU_5627 1172 
CLU_5628 CLU_5629 2504 
CLU_5628 CLU_5637 1728 
CLU_5628 CLU_5644 6989 
CLU_5628 CLU_5645 6787 
CLU_5628 CLU_5649 4930 
CLU_5628 CLU_5650 5342 
CLU_5628 CLU_5652 6397 
CLU_5628 CLU_5653 8411 
CLU_5629 3137605402034 1658 
