#############################################################################
# Project CNPq: Increasing PHC with team sizing
# Author: João Flávio de Freitas Almeida <joao.flavio@dep.ufmg.br>
# LEPOINT: Laboratório de Estudos em Planejamento de Operações Integradas
# Departamento de Engenharia de Produção
# Universidade Federal de Minas Gerais - Escola de Engenharia
#############################################################################
# Health Care Facility Location Problem: Considering fixed facilities,
# choose intermediate facilities according a criteria that improve service
# quality. Consider health care teams.
#############################################################################
# glpsol -m aps.mod -d LS.dat --cuts

#############################################################################
# DADOS REFERENTES AO MUNICIPIO DE: 
# Belo Horizonte 
#############################################################################
data;
# Distance matrix between same-level facilities (for team transfer) 
# {EL[1], L[1]} default 0; # Distance between L1 facilities (min)  
param DL1 := 
3106200022772 3106200023019 14186 
3106200022772 3106200023612 14321 
3106200022772 3106205471532 17588 
3106200022772 3106200023590 14074 
3106200022772 3106203426637 15558 
3106200023388 3106200022772 2727 
3106200023388 3106200023388 0 
3106200023388 3106200024155 3887 
3106200023388 3106200024139 3231 
3106200023388 3106200024104 3215 
3106200023388 3106200024147 2911 
3106200023388 3106200022764 2626 
3106200023388 3106200024120 2626 
3106200023388 3106202695766 1760 
3106200023388 3106207772106 602 
3106200023388 3106200024163 3950 
3106200023388 3106200024090 1946 
3106200023388 3106203002446 4500 
3106200023388 3106200022918 2732 
3106200023388 3106200022950 5195 
3106200023388 3106200023000 5289 
3106200023388 3106200022993 3258 
3106200023388 3106200022934 5611 
3106200023388 3106200022853 5967 
3106200023388 3106200022861 6531 
3106200023388 3106200022926 1616 
3106200023388 3106200022969 4206 
3106200023388 3106200022888 3478 
3106200023388 3106200022845 4805 
3106200023388 3106200022896 6318 
3106200023388 3106200023183 2926 
3106200023388 3106200023175 4801 
3106200023388 3106200023191 5144 
3106200023388 3106200023167 4044 
3106200023388 3106202695731 2982 
3106200023388 3106200023205 4514 
3106200023388 3106200023108 6192 
3106200023388 3106200023086 5248 
3106200023388 3106200023868 6282 
3106200023388 3106202695448 6896 
3106200023388 3106200023906 7231 
3106200023388 3106200023884 8295 
3106200023388 3106202695774 3966 
3106200023388 3106200023825 3459 
3106200023388 3106200024015 1452 
3106200023388 3106203451658 2763 
3106200023388 3106202695464 4866 
3106200023388 3106200023841 6578 
3106200023388 3106200023914 4874 
3106200023388 3106200023965 8809 
3106200023388 3106200023957 2221 
3106200023388 3106202695758 7363 
3106200023388 3106200024171 4634 
3106200023388 3106200555142 9078 
3106200023388 3106202695499 8481 
3106200023388 3106200023434 6648 
3106200023388 3106200023760 6648 
3106200023388 3106200023442 5260 
3106200023388 3106200023736 5089 
3106200023388 3106203286401 7034 
3106200023388 3106200023396 7455 
3106200023388 3106200023337 4727 
3106200023388 3106203557472 7166 
3106200023388 3106200023329 6894 
3106200023388 3106200023418 6181 
3106200023388 3106200023353 4841 
3106200023388 3106200023469 7497 
3106200023388 3106200023361 7569 
3106200023388 3106200023930 7569 
3106200023388 3106209077324 8733 
3106200023388 3106202695472 8242 
3106200023388 3106202695480 6200 
3106200023388 3106200023345 6182 
3106200023388 3106200023450 3898 
3106200023388 3106200023426 7698 
3106200023388 3106200023558 8592 
3106200023388 3106200023531 6013 
3106200023388 3106200023507 5208 
3106200023388 3106200024023 8533 
3106200023388 3106207995369 7129 
3106200023388 3106200024007 7129 
3106200023388 3106200023892 5358 
3106200023388 3106202708310 6262 
3106200023388 3106205618312 7508 
3106200023388 3106200023477 7450 
3106200023388 3106200023485 9032 
3106200023388 3106200023493 7808 
3106200023388 3106200022632 11512 
3106200023388 3106200022624 12008 
3106200023388 3106200022705 13286 
3106200023388 3106200022713 14731 
3106200023388 3106200022659 9366 
3106200023388 3106200022640 9366 
3106200023388 3106200022586 9341 
3106200023388 3106200022594 14124 
3106200023388 3106203232271 13873 
3106200023388 3106200022608 13481 
3106200023388 3106200022748 12741 
3106200023388 3106200022551 14340 
3106200023388 3106200022756 10174 
3106200023388 3106203015998 9266 
3106200023388 3106203008525 14241 
3106200023388 3106200022543 13047 
3106200023388 3106200022675 9308 
3106200023388 3106200022578 10664 
3106200023388 3106200022616 11823 
3106200023388 3106200023124 10184 
3106200023388 3106200023043 9805 
3106200023388 3106200023078 7577 
3106200023388 3106200023280 8476 
3106200023388 3106200023035 11206 
3106200023388 3106200023132 11313 
3106200023388 3106202708302 12369 
3106200023388 3106205432243 8728 
3106200023388 3106200023116 7679 
3106200023388 3106200023140 6340 
3106200023388 3106200023094 6331 
3106200023388 3106202820609 8646 
3106200023388 3106204908732 9301 
3106200023388 3106200023159 9048 
3106200023388 3106200023787 10177 
3106200023388 3106200023248 10081 
3106200023388 3106205219175 10637 
3106200023388 3106200023795 9610 
3106200023388 3106200023256 8739 
3106200023388 3106200023264 8742 
3106200023388 3106202695456 9998 
3106200023388 3106205866383 9293 
3106200023388 3106200023728 6542 
3106200023388 3106200023213 7977 
3106200023388 3106200023817 9997 
3106200023388 3106209166718 12843 
3106200023388 3106200023701 12521 
3106200023388 3106200023779 12073 
3106200023388 3106202695421 8793 
3106200023388 3106200023221 8406 
3106200023388 3106200023515 9788 
3106200023388 3106200023744 12623 
3106200023388 3106200023655 13943 
3106200023388 3106209166793 11480 
3106200023388 3106200023671 10829 
3106200023388 3106203411451 10824 
3106200023388 3106200023604 12388 
3106200023388 3106200023639 14880 
3106200023388 3106200023663 13697 
3106200023388 3106200023574 13869 
3106200023388 3106200023647 12730 
3106200023388 3106206368379 11599 
3106200023388 3106200023620 14137 
3106200023388 3106200023698 13671 
3106200023388 3106200023019 11460 
3106200023388 3106200023612 11710 
3106200023388 3106205471532 14880 
3106200023388 3106200023590 11361 
3106200023388 3106203426637 12963 
3106200024155 3106200022772 1635 
3106200024155 3106200023388 3887 
3106200024155 3106200024155 0 
3106200024155 3106200024139 803 
3106200024155 3106200024104 3772 
3106200024155 3106200024147 1472 
3106200024155 3106200022764 4062 
3106200024155 3106200024120 4062 
3106200024155 3106202695766 3817 
3106200024155 3106207772106 3359 
3106200024155 3106200024163 969 
3106200024155 3106200024090 3270 
3106200024155 3106203002446 7049 
3106200024155 3106200022918 6345 
3106200024155 3106200022950 7773 
3106200024155 3106200023000 8636 
3106200024155 3106200022993 5323 
3106200024155 3106200022934 9075 
3106200024155 3106200022853 7614 
3106200024155 3106200022861 8547 
3106200024155 3106200022926 5458 
3106200024155 3106200022969 7457 
3106200024155 3106200022888 6280 
3106200024155 3106200022845 8435 
3106200024155 3106200022896 8471 
3106200024155 3106200023183 6703 
3106200024155 3106200023175 8508 
3106200024155 3106200023191 9005 
3106200024155 3106200023167 7928 
3106200024155 3106202695731 6840 
3106200024155 3106200023205 8356 
3106200024155 3106200023108 10080 
3106200024155 3106200023086 9069 
3106200024155 3106200023868 6324 
3106200024155 3106202695448 6637 
3106200024155 3106200023906 7978 
3106200024155 3106200023884 9237 
3106200024155 3106202695774 7264 
3106200024155 3106200023825 6776 
3106200024155 3106200024015 5028 
3106200024155 3106203451658 4711 
3106200024155 3106202695464 5738 
3106200024155 3106200023841 7287 
3106200024155 3106200023914 6605 
3106200024155 3106200023965 9285 
3106200024155 3106200023957 5469 
3106200024155 3106202695758 7241 
3106200024155 3106200024171 5332 
3106200024155 3106200555142 9935 
3106200024155 3106202695499 12124 
3106200024155 3106200023434 4084 
3106200024155 3106200023760 4084 
3106200024155 3106200023442 3500 
3106200024155 3106200023736 2892 
3106200024155 3106203286401 3727 
3106200024155 3106200023396 5435 
3106200024155 3106200023337 1796 
3106200024155 3106203557472 3283 
3106200024155 3106200023329 5650 
3106200024155 3106200023418 4322 
3106200024155 3106200023353 2878 
3106200024155 3106200023469 5881 
3106200024155 3106200023361 6338 
3106200024155 3106200023930 6338 
3106200024155 3106209077324 7766 
3106200024155 3106202695472 7525 
3106200024155 3106202695480 3590 
3106200024155 3106200023345 2788 
3106200024155 3106200023450 2207 
3106200024155 3106200023426 5184 
3106200024155 3106200023558 10671 
3106200024155 3106200023531 9755 
3106200024155 3106200023507 8715 
3106200024155 3106200024023 10201 
3106200024155 3106207995369 8467 
3106200024155 3106200024007 8467 
3106200024155 3106200023892 7603 
3106200024155 3106202708310 8574 
3106200024155 3106205618312 11104 
3106200024155 3106200023477 10285 
3106200024155 3106200023485 11390 
3106200024155 3106200023493 10513 
3106200024155 3106200022632 8315 
3106200024155 3106200022624 8507 
3106200024155 3106200022705 10322 
3106200024155 3106200022713 11425 
3106200024155 3106200022659 6902 
3106200024155 3106200022640 6902 
3106200024155 3106200022586 6353 
3106200024155 3106200022594 11407 
3106200024155 3106203232271 11549 
3106200024155 3106200022608 11053 
3106200024155 3106200022748 9657 
3106200024155 3106200022551 11620 
3106200024155 3106200022756 6657 
3106200024155 3106203015998 5826 
3106200024155 3106203008525 11000 
3106200024155 3106200022543 10713 
3106200024155 3106200022675 5448 
3106200024155 3106200022578 7363 
3106200024155 3106200022616 8907 
3106200024155 3106200023124 13993 
3106200024155 3106200023043 13656 
3106200024155 3106200023078 11311 
3106200024155 3106200023280 12355 
3106200024155 3106200023035 14998 
3106200024155 3106200023132 15176 
3106200024155 3106202708302 16033 
3106200024155 3106205432243 12308 
3106200024155 3106200023116 11553 
3106200024155 3106200023140 10074 
3106200024155 3106200023094 10206 
3106200024155 3106202820609 12499 
3106200024155 3106204908732 12979 
3106200024155 3106200023159 12801 
3106200024155 3106200023787 14016 
3106200024155 3106200023248 13942 
3106200024155 3106205219175 14484 
3106200024155 3106200023795 13492 
3106200024155 3106200023256 12623 
3106200024155 3106200023264 12531 
3106200024155 3106202695456 13883 
3106200024155 3106205866383 13155 
3106200024155 3106200023728 10422 
3106200024155 3106200023213 11795 
3106200024155 3106200023817 13689 
3106200024155 3106209166718 16692 
3106200024155 3106200023701 16277 
3106200024155 3106200023779 15912 
3106200024155 3106202695421 12635 
3106200024155 3106200023221 12293 
3106200024155 3106200023515 13256 
3106200024155 3106200023744 16003 
3106200024155 3106200023655 17417 
3106200024155 3106209166793 14906 
3106200024155 3106200023671 14161 
3106200024155 3106203411451 13957 
3106200024155 3106200023604 15358 
3106200024155 3106200023639 18407 
3106200024155 3106200023663 17264 
3106200024155 3106200023574 17556 
3106200024155 3106200023647 16405 
3106200024155 3106206368379 15235 
3106200024155 3106200023620 17410 
3106200024155 3106200023698 16787 
3106200024155 3106200023019 15129 
3106200024155 3106200023612 14933 
3106200024155 3106205471532 18407 
3106200024155 3106200023590 14931 
3106200024155 3106203426637 16132 
3106200024139 3106200022772 1517 
3106200024139 3106200023388 3231 
3106200024139 3106200024155 803 
3106200024139 3106200024139 0 
3106200024139 3106200024104 3736 
3106200024139 3106200024147 1434 
3106200024139 3106200022764 3865 
3106200024139 3106200024120 3865 
3106200024139 3106202695766 3460 
3106200024139 3106207772106 2669 
3106200024139 3106200024163 830 
3106200024139 3106200024090 2467 
3106200024139 3106203002446 6780 
3106200024139 3106200022918 5810 
3106200024139 3106200022950 7513 
3106200024139 3106200023000 8200 
3106200024139 3106200022993 5093 
3106200024139 3106200022934 8609 
3106200024139 3106200022853 7550 
3106200024139 3106200022861 8423 
3106200024139 3106200022926 4836 
3106200024139 3106200022969 7034 
3106200024139 3106200022888 5936 
3106200024139 3106200022845 7912 
3106200024139 3106200022896 8316 
3106200024139 3106200023183 5970 
3106200024139 3106200023175 7752 
3106200024139 3106200023191 8376 
3106200024139 3106200023167 7245 
3106200024139 3106202695731 6136 
3106200024139 3106200023205 7740 
3106200024139 3106200023108 9408 
3106200024139 3106200023086 8339 
3106200024139 3106200023868 5730 
3106200024139 3106202695448 6099 
3106200024139 3106200023906 7318 
3106200024139 3106200023884 8568 
3106200024139 3106202695774 6473 
3106200024139 3106200023825 5987 
3106200024139 3106200024015 4283 
3106200024139 3106203451658 3910 
3106200024139 3106202695464 5023 
3106200024139 3106200023841 6621 
3106200024139 3106200023914 5834 
3106200024139 3106200023965 8677 
3106200024139 3106200023957 4688 
3106200024139 3106202695758 6693 
3106200024139 3106200024171 4625 
3106200024139 3106200555142 9283 
3106200024139 3106202695499 11350 
3106200024139 3106200023434 4041 
3106200024139 3106200023760 4041 
3106200024139 3106200023442 3162 
3106200024139 3106200023736 2647 
3106200024139 3106203286401 3988 
3106200024139 3106200023396 5261 
3106200024139 3106200023337 1767 
3106200024139 3106203557472 3962 
3106200024139 3106200023329 5281 
3106200024139 3106200023418 4061 
3106200024139 3106200023353 2551 
3106200024139 3106200023469 5609 
3106200024139 3106200023361 5986 
3106200024139 3106200023930 5986 
3106200024139 3106209077324 7386 
3106200024139 3106202695472 7090 
3106200024139 3106202695480 3544 
3106200024139 3106200023345 3074 
3106200024139 3106200023450 1699 
3106200024139 3106200023426 5158 
3106200024139 3106200023558 9905 
3106200024139 3106200023531 9002 
3106200024139 3106200023507 7933 
3106200024139 3106200024023 9465 
3106200024139 3106207995369 7748 
3106200024139 3106200024007 7748 
3106200024139 3106200023892 6813 
3106200024139 3106202708310 7786 
3106200024139 3106205618312 10325 
3106200024139 3106200023477 9483 
3106200024139 3106200023485 10608 
3106200024139 3106200023493 9715 
3106200024139 3106200022632 8579 
3106200024139 3106200022624 8905 
3106200024139 3106200022705 10511 
3106200024139 3106200022713 11747 
3106200024139 3106200022659 6893 
3106200024139 3106200022640 6893 
3106200024139 3106200022586 6518 
3106200024139 3106200022594 11519 
3106200024139 3106203232271 11544 
3106200024139 3106200022608 11075 
3106200024139 3106200022748 9886 
3106200024139 3106200022551 11734 
3106200024139 3106200022756 7055 
3106200024139 3106203015998 6180 
3106200024139 3106203008525 11294 
3106200024139 3106200022543 10705 
3106200024139 3106200022675 6080 
3106200024139 3106200022578 7665 
3106200024139 3106200022616 9071 
3106200024139 3106200023124 13402 
3106200024139 3106200023043 13036 
3106200024139 3106200023078 10757 
3106200024139 3106200023280 11704 
3106200024139 3106200023035 14418 
3106200024139 3106200023132 14545 
3106200024139 3106202708302 15515 
3106200024139 3106205432243 11817 
3106200024139 3106200023116 10910 
3106200024139 3106200023140 9517 
3106200024139 3106200023094 9562 
3106200024139 3106202820609 11877 
3106200024139 3106204908732 12451 
3106200024139 3106200023159 12240 
3106200024139 3106200023787 13286 
3106200024139 3106200023248 13226 
3106200024139 3106205219175 13757 
3106200024139 3106200023795 12797 
3106200024139 3106200023256 11930 
3106200024139 3106200023264 11784 
3106200024139 3106202695456 13220 
3106200024139 3106205866383 12525 
3106200024139 3106200023728 9726 
3106200024139 3106200023213 11058 
3106200024139 3106200023817 12920 
3106200024139 3106209166718 15965 
3106200024139 3106200023701 15518 
3106200024139 3106200023779 15181 
3106200024139 3106202695421 11908 
3106200024139 3106200023221 11608 
3106200024139 3106200023515 12464 
3106200024139 3106200023744 15205 
3106200024139 3106200023655 16622 
3106200024139 3106209166793 14109 
3106200024139 3106200023671 13361 
3106200024139 3106203411451 13154 
3106200024139 3106200023604 14556 
3106200024139 3106200023639 17615 
3106200024139 3106200023663 16476 
3106200024139 3106200023574 16783 
3106200024139 3106200023647 15630 
3106200024139 3106206368379 14456 
3106200024139 3106200023620 16607 
3106200024139 3106200023698 15984 
3106200024139 3106200023019 14355 
3106200024139 3106200023612 14130 
3106200024139 3106205471532 17615 
3106200024139 3106200023590 14145 
3106200024139 3106203426637 15329 
3106200024104 3106200022772 2222 
3106200024104 3106200023388 3215 
3106200024104 3106200024155 3772 
3106200024104 3106200024139 3736 
3106200024104 3106200024104 0 
3106200024104 3106200024147 2335 
3106200024104 3106200022764 811 
3106200024104 3106200024120 811 
3106200024104 3106202695766 1528 
3106200024104 3106207772106 3270 
3106200024104 3106200024163 4522 
3106200024104 3106200024090 4525 
3106200024104 3106203002446 3510 
3106200024104 3106200022918 3959 
3106200024104 3106200022950 4186 
3106200024104 3106200023000 5519 
3106200024104 3106200022993 1816 
3106200024104 3106200022934 6052 
3106200024104 3106200022853 3843 
3106200024104 3106200022861 4783 
3106200024104 3106200022926 3851 
3106200024104 3106200022969 4379 
3106200024104 3106200022888 3026 
3106200024104 3106200022845 5714 
3106200024104 3106200022896 4725 
3106200024104 3106200023183 5727 
3106200024104 3106200023175 7558 
3106200024104 3106200023191 6849 
3106200024104 3106200023167 6295 
3106200024104 3106202695731 5557 
3106200024104 3106200023205 6173 
3106200024104 3106200023108 8141 
3106200024104 3106200023086 7739 
3106200024104 3106200023868 8879 
3106200024104 3106202695448 9389 
3106200024104 3106200023906 10134 
3106200024104 3106200023884 11284 
3106200024104 3106202695774 7088 
3106200024104 3106200023825 6595 
3106200024104 3106200024015 4614 
3106200024104 3106203451658 5800 
3106200024104 3106202695464 7711 
3106200024104 3106200023841 9447 
3106200024104 3106200023914 7978 
3106200024104 3106200023965 11658 
3106200024104 3106200023957 5423 
3106200024104 3106202695758 9935 
3106200024104 3106200024171 7398 
3106200024104 3106200555142 12057 
3106200024104 3106202695499 11171 
3106200024104 3106200023434 7766 
3106200024104 3106200023760 7766 
3106200024104 3106200023442 6840 
3106200024104 3106200023736 6375 
3106200024104 3106203286401 7493 
3106200024104 3106200023396 8989 
3106200024104 3106200023337 5464 
3106200024104 3106203557472 6509 
3106200024104 3106200023329 8884 
3106200024104 3106200023418 7766 
3106200024104 3106200023353 6251 
3106200024104 3106200023469 9293 
3106200024104 3106200023361 9595 
3106200024104 3106200023930 9595 
3106200024104 3106209077324 10940 
3106200024104 3106202695472 10565 
3106200024104 3106202695480 7268 
3106200024104 3106200023345 6555 
3106200024104 3106200023450 5317 
3106200024104 3106200023426 8881 
3106200024104 3106200023558 11800 
3106200024104 3106200023531 8643 
3106200024104 3106200023507 8158 
3106200024104 3106200024023 11693 
3106200024104 3106207995369 10201 
3106200024104 3106200024007 10201 
3106200024104 3106200023892 8559 
3106200024104 3106202708310 9474 
3106200024104 3106205618312 10288 
3106200024104 3106200023477 10627 
3106200024104 3106200023485 12247 
3106200024104 3106200023493 11002 
3106200024104 3106200022632 12063 
3106200024104 3106200022624 12142 
3106200024104 3106200022705 14092 
3106200024104 3106200022713 15124 
3106200024104 3106200022659 10615 
3106200024104 3106200022640 10615 
3106200024104 3106200022586 10125 
3106200024104 3106200022594 15176 
3106200024104 3106203232271 15268 
3106200024104 3106200022608 14789 
3106200024104 3106200022748 13417 
3106200024104 3106200022551 15389 
3106200024104 3106200022756 10310 
3106200024104 3106203015998 9531 
3106200024104 3106203008525 14721 
3106200024104 3106200022543 14430 
3106200024104 3106200022675 8664 
3106200024104 3106200022578 11094 
3106200024104 3106200022616 12680 
3106200024104 3106200023124 11357 
3106200024104 3106200023043 11190 
3106200024104 3106200023078 8576 
3106200024104 3106200023280 10133 
3106200024104 3106200023035 12280 
3106200024104 3106200023132 12735 
3106200024104 3106202708302 13013 
3106200024104 3106205432243 9259 
3106200024104 3106200023116 9321 
3106200024104 3106200023140 7412 
3106200024104 3106200023094 8057 
3106200024104 3106202820609 10087 
3106200024104 3106204908732 10063 
3106200024104 3106200023159 10048 
3106200024104 3106200023787 12392 
3106200024104 3106200023248 12193 
3106200024104 3106205219175 12811 
3106200024104 3106200023795 11565 
3106200024104 3106200023256 10711 
3106200024104 3106200023264 11159 
3106200024104 3106202695456 11692 
3106200024104 3106205866383 10772 
3106200024104 3106200023728 8657 
3106200024104 3106200023213 10339 
3106200024104 3106200023817 12576 
3106200024104 3106209166718 14956 
3106200024104 3106200023701 14928 
3106200024104 3106200023779 14245 
3106200024104 3106202695421 11039 
3106200024104 3106200023221 10332 
3106200024104 3106200023515 12636 
3106200024104 3106200023744 15500 
3106200024104 3106200023655 16726 
3106200024104 3106209166793 14336 
3106200024104 3106200023671 13764 
3106200024104 3106203411451 13870 
3106200024104 3106200023604 15484 
3106200024104 3106200023639 17598 
3106200024104 3106200023663 16384 
3106200024104 3106200023574 16385 
3106200024104 3106200023647 15284 
3106200024104 3106206368379 14230 
3106200024104 3106200023620 17073 
3106200024104 3106200023698 16696 
3106200024104 3106200023019 14046 
3106200024104 3106200023612 14700 
3106200024104 3106205471532 17598 
3106200024104 3106200023590 14080 
3106200024104 3106203426637 15968 
3106200024147 3106200022772 198 
3106200024147 3106200023388 2911 
3106200024147 3106200024155 1472 
3106200024147 3106200024139 1434 
3106200024147 3106200024104 2335 
3106200024147 3106200024147 0 
3106200024147 3106200022764 2590 
3106200024147 3106200024120 2590 
3106200024147 3106202695766 2408 
3106200024147 3106207772106 2525 
3106200024147 3106200024163 2190 
3106200024147 3106200024090 3086 
3106200024147 3106203002446 5582 
3106200024147 3106200022918 5062 
3106200024147 3106200022950 6304 
3106200024147 3106200023000 7236 
3106200024147 3106200022993 3852 
3106200024147 3106200022934 7697 
3106200024147 3106200022853 6175 
3106200024147 3106200022861 7088 
3106200024147 3106200022926 4334 
3106200024147 3106200022969 6055 
3106200024147 3106200022888 4838 
3106200024147 3106200022845 7117 
3106200024147 3106200022896 7005 
3106200024147 3106200023183 5837 
3106200024147 3106200023175 7707 
3106200024147 3106200023191 7839 
3106200024147 3106200023167 6891 
3106200024147 3106202695731 5879 
3106200024147 3106200023205 7171 
3106200024147 3106200023108 8991 
3106200024147 3106200023086 8153 
3106200024147 3106200023868 6992 
3106200024147 3106202695448 7416 
3106200024147 3106200023906 8466 
3106200024147 3106200023884 9689 
3106200024147 3106202695774 6708 
3106200024147 3106200023825 6199 
3106200024147 3106200024015 4267 
3106200024147 3106203451658 4573 
3106200024147 3106202695464 6086 
3106200024147 3106200023841 7766 
3106200024147 3106200023914 6686 
3106200024147 3106200023965 9898 
3106200024147 3106200023957 4882 
3106200024147 3106202695758 7997 
3106200024147 3106200024171 5715 
3106200024147 3106200555142 10431 
3106200024147 3106202695499 11381 
3106200024147 3106200023434 5434 
3106200024147 3106200023760 5434 
3106200024147 3106200023442 4593 
3106200024147 3106200023736 4080 
3106200024147 3106203286401 5195 
3106200024147 3106200023396 6691 
3106200024147 3106200023337 3130 
3106200024147 3106203557472 4561 
3106200024147 3106200023329 6698 
3106200024147 3106200023418 5495 
3106200024147 3106200023353 3984 
3106200024147 3106200023469 7043 
3106200024147 3106200023361 7406 
3106200024147 3106200023930 7406 
3106200024147 3106209077324 8794 
3106200024147 3106202695472 8474 
3106200024147 3106202695480 4936 
3106200024147 3106200023345 4256 
3106200024147 3106200023450 3104 
3106200024147 3106200023426 6549 
3106200024147 3106200023558 10723 
3106200024147 3106200023531 8924 
3106200024147 3106200023507 8057 
3106200024147 3106200024023 10407 
3106200024147 3106207995369 8759 
3106200024147 3106200024007 8759 
3106200024147 3106200023892 7523 
3106200024147 3106202708310 8492 
3106200024147 3106205618312 10396 
3106200024147 3106200023477 10002 
3106200024147 3106200023485 11334 
